pl_orbper,pl_discmethod,st_dist,pl_rade,pl_bmasse,pl_orbsmax,st_teff,pl_pnum,st_rad,st_mass,pl_publ_date
4.61710000,Transit,323.99,10.536,143.02350,,5600.00,1,0.96,0.71,2013-03
2.83891856,Transit,402.80,11.769,204.68252,0.037690,5600.00,1,0.93,0.89,2013-03
9.87848200,Transit,1168.00,2.580,,,6150.00,1,1.18,1.12,
7.58441260,Transit,1379.00,4.820,,,6324.00,1,1.43,1.27,
19.67226600,Transit,961.00,3.110,,,6152.00,2,1.19,1.12,
32.65721200,Transit,961.00,2.950,,,6152.00,2,1.19,1.12,
12.20575130,Transit,447.00,3.200,,,5355.00,2,0.84,0.88,
6.65138020,Transit,447.00,2.660,,,5355.00,2,0.84,0.88,
5.34264507,Transit,414.00,2.300,,,5508.00,1,0.88,0.92,
21.09077580,Transit,592.00,1.880,,,5499.00,1,0.86,0.89,
16.17795610,Transit,844.00,1.780,,,5812.00,1,1.02,1.02,
4.48558383,Transit,81.00,1.230,,,3299.00,1,0.26,0.24,
1000.00000000,Transit Timing Variations,310.01,,762.79200,2.420000,5820.00,2,0.95,1.05,
1606.30000000,Radial Velocity,65.79,,2707.91160,2.800000,6010.00,1,,1.14,
1854.40000000,Radial Velocity,101.66,,6451.94900,3.230000,5933.00,1,2.04,1.31,
1173.00000000,Radial Velocity,55.94,,511.70630,2.306000,5620.00,1,,1.19,
1107.59230000,Transit,1256.00,11.874,483.00000,2.720500,6210.00,1,1.79,1.22,
,Microlensing,,,3.20000,0.940000,,1,,0.03,
4682.00000000,Radial Velocity,73.27,,4640.31800,5.790000,5807.00,2,1.61,1.18,2016-05
4.60543000,Transit,310.14,6.277,28.60470,,4881.00,1,2.97,0.66,
3.61127060,Transit,437.00,16.511,1541.47550,0.051400,6450.00,1,1.87,1.39,2016-06
4.14814100,Transit,777.31,1.130,,0.048000,5160.00,3,0.81,,2014-03
7.15680400,Transit,777.31,2.280,,0.069000,5160.00,3,0.81,,2014-03
17.64831200,Transit,777.31,2.180,,0.127000,5160.00,3,0.81,,2014-03
4.79093600,Transit,948.98,1.330,,0.053000,5526.00,4,0.89,,2014-03
16.51404300,Transit,948.98,2.770,,0.122000,5526.00,4,0.89,,2014-03
30.13300100,Transit,948.98,2.770,,0.182000,5526.00,4,0.89,,2014-03
99.64016100,Transit,948.98,2.770,,0.404000,5526.00,4,0.89,,2014-03
6.66839100,Transit,383.59,1.230,,0.058000,4208.00,2,0.55,,2014-03
10.84846300,Transit,383.59,2.150,,0.080000,4208.00,2,0.55,,2014-03
3.78398600,Transit,858.93,1.630,,0.046000,5208.00,3,0.79,,2014-03
10.28195100,Transit,858.93,2.650,,0.089000,5208.00,3,0.79,,2014-03
18.11986900,Transit,858.93,3.170,,0.130000,5208.00,3,0.79,,2014-03
5.82666200,Transit,1446.45,3.870,,0.064000,5957.00,3,0.91,,2014-03
12.41218300,Transit,1446.45,2.150,,0.105000,5957.00,3,0.91,,2014-03
18.74647700,Transit,1446.45,2.500,,0.139000,5957.00,3,0.91,,2014-03
5.71460600,Transit,1084.50,1.550,,0.063000,5573.00,3,0.93,,2014-03
9.94604700,Transit,1084.50,2.990,,0.092000,5573.00,3,0.93,,2014-03
8.48661600,Transit,955.76,1.450,,0.086000,6169.00,2,1.34,,2014-03
55.18802300,Transit,955.76,2.520,,0.300000,6169.00,2,1.34,,2014-03
10.32718600,Transit,1123.91,0.880,,0.087000,5788.00,2,0.72,,2014-03
37.86628100,Transit,1123.91,1.450,,0.207000,5788.00,2,0.72,,2014-03
3.61456800,Transit,779.76,1.160,,0.048000,5593.00,3,1.49,,2014-03
7.54242700,Transit,779.76,1.690,,0.079000,5593.00,3,1.49,,2014-03
11.93212500,Transit,779.76,2.050,,0.107000,5593.00,3,1.49,,2014-03
25.74571800,Transit,915.02,1.550,,0.178000,6108.00,2,1.28,,2014-03
59.98062700,Transit,915.02,2.150,,0.312000,6108.00,2,1.28,,2014-03
10.66490300,Transit,950.00,2.040,,0.098000,6012.00,2,1.05,,2014-03
17.78412900,Transit,950.00,1.640,,0.137000,6012.00,2,1.05,,2014-03
3.28195900,Transit,1959.31,1.460,,0.045000,6209.00,2,1.05,,2014-03
12.51616000,Transit,1959.31,1.790,,0.110000,6209.00,2,1.05,,2014-03
37.81572400,Transit,189.05,1.300,,0.201000,4710.00,2,0.69,,2014-03
53.57863700,Transit,189.05,1.200,,0.253000,4710.00,2,0.69,,2014-03
26.84768000,Transit,788.30,3.260,,0.186000,5502.00,2,2.02,,2014-03
72.37933400,Transit,788.30,3.880,,0.360000,5502.00,2,2.02,,2014-03
5.01718000,Transit,292.85,16.029,308.29510,,5800.00,1,1.22,1.06,2013-01
7.91958500,Transit,125.00,8.687,274.27600,0.069700,4650.00,1,0.61,0.72,2013-01
4.30500000,Transit,436.37,9.864,174.80650,,5900.00,1,1.17,1.19,2013-01
3.85590000,Transit,495.63,15.805,851.78440,,6250.00,1,1.55,1.82,2012-10
4.41195000,Transit,176.53,14.796,165.27160,,6230.00,1,1.23,1.11,2012-10
4.37808000,Transit,293.13,15.805,117.59710,,5550.00,1,1.86,1.28,2012-10
1.57329180,Transit,350.00,14.247,403.94500,0.026480,5400.00,1,1.06,1.00,2013-04
2.31142430,Transit,310.00,12.464,492.62000,0.033400,5600.00,1,1.01,0.93,2013-11
4.08605000,Transit,507.18,15.693,746.90050,,6600.00,1,1.76,1.33,2012-10
4.61442000,Transit,190.49,12.890,136.66690,,5200.00,1,0.88,0.91,2012-10
5.08430000,Transit,227.87,14.796,343.25640,,5910.00,1,1.79,1.49,2014-03
3.86814000,Transit,50.03,12.442,92.17070,,4700.00,1,0.86,0.98,2014-12
3.71302030,Transit,245.00,13.047,187.51200,0.048530,5763.00,1,1.22,1.11,2014-12
2.90367000,Transit,366.45,13.227,441.78370,,6050.00,1,1.82,0.76,2013-04
2.21673000,Transit,440.17,14.460,731.00900,,6250.00,1,2.18,2.78,2013-04
4.08722000,Transit,319.57,15.917,908.99380,,6030.00,1,2.55,2.52,2014-03
2.48419300,Transit,260.00,14.235,340.06000,0.037500,6100.00,1,1.26,1.14,2013-11
1.36003000,Transit,105.47,15.468,727.83070,,5365.00,1,1.09,1.49,2013-01
2.97764120,Transit,214.00,14.773,285.72917,0.042630,5740.00,1,1.28,1.17,2016-06
4.29864320,Transit,466.00,14.123,194.82979,0.051630,5715.00,1,1.11,0.99,
3.30238810,Transit,907.00,19.616,206.58950,0.047350,6071.00,1,2.04,1.30,
4.63703800,Transit,840.00,16.814,168.44990,0.061100,6438.00,1,1.74,1.42,
3.18107810,Transit,521.00,13.384,213.58176,0.041310,5498.00,1,0.92,0.93,
4.60587490,Transit,351.00,14.022,207.54299,0.054750,5670.00,1,1.07,1.03,
3.17435160,Transit,339.00,13.171,224.38798,0.043540,5943.00,1,1.06,1.09,
1.27492550,Transit,270.00,20.905,375.99289,0.025440,6459.00,1,1.46,1.35,2016-03
,Microlensing,6430.00,,85.81410,1.720000,,1,,0.18,2015-11
5.42486500,Transit,139.80,5.040,1175.97100,,3540.00,1,1.05,0.56,2016-06
4.92700000,Radial Velocity,150.00,,222.48100,0.057000,4250.00,1,2.00,1.00,
1.74748753,Transit,689.00,12.386,689.69110,0.027120,5311.00,1,0.92,0.87,2016-07
2.68650200,Transit,774.00,14.572,1039.30410,0.037440,5738.00,1,1.24,0.97,2016-07
3.95162300,Transit,337.71,11.190,,0.049900,5772.00,1,1.10,1.06,
5.60835200,Transit,254.43,1.930,,0.055000,4402.71,2,0.62,0.70,
2.39996400,Transit,254.43,1.320,,0.031000,4402.71,2,0.62,0.70,
1.42261400,Transit,110.09,1.430,3.90000,0.022300,4916.00,2,0.72,0.79,
5.34088800,Transit,110.09,3.200,7.80000,0.054000,4916.00,2,0.72,0.79,
4.44117000,Transit,180.86,1.610,,0.051100,5413.00,3,0.85,0.90,
1.62049300,Transit,1057.36,1.590,,0.027000,5551.00,4,1.30,,2014-03
3.38802000,Transit,1057.36,2.150,,0.045000,5551.00,4,1.30,,2014-03
5.83917200,Transit,1057.36,2.480,,0.064000,5551.00,4,1.30,,2014-03
10.68157200,Transit,1057.36,2.350,,0.096000,5551.00,4,1.30,,2014-03
2.38266700,Transit,797.75,2.610,,0.034000,5180.00,3,1.04,,2014-03
6.58148400,Transit,797.75,5.410,,0.066000,5180.00,3,1.04,,2014-03
24.66455100,Transit,797.75,4.950,,0.160000,5180.00,3,1.04,,2014-03
13.19722000,Transit,585.60,4.060,,0.103000,4942.00,2,0.92,,2014-03
33.65307900,Transit,585.60,3.610,,0.193000,4942.00,2,0.92,,2014-03
8.11531700,Transit,1031.58,2.800,,0.079000,5938.00,2,0.90,,2014-03
36.92493100,Transit,1031.58,2.700,,0.217000,5938.00,2,0.90,,2014-03
8.18739900,Transit,638.85,2.010,,0.075000,5250.00,2,0.86,,2014-03
76.05017800,Transit,638.85,1.740,,0.332000,5250.00,2,0.86,,2014-03
10.38122700,Transit,320.43,2.180,,0.088000,5098.00,2,0.79,,2014-03
24.57085800,Transit,320.43,2.000,,0.156000,5098.00,2,0.79,,2014-03
13.06085500,Transit,624.08,1.360,,0.108000,5841.00,2,0.88,,2014-03
21.85372200,Transit,624.08,1.640,,0.152000,5841.00,2,0.88,,2014-03
2.73275600,Transit,260.32,1.130,,0.030000,3591.00,2,0.47,,2014-03
14.87157200,Transit,260.32,1.410,,0.094000,3591.00,2,0.47,,2014-03
4.57953000,Transit,1207.64,1.590,,0.054000,5852.00,2,0.90,,2014-03
19.02293000,Transit,1207.64,1.910,,0.140000,5852.00,2,0.90,,2014-03
34.76327800,Transit,832.54,1.890,,0.200000,5666.00,2,0.99,,2014-03
67.96801500,Transit,832.54,1.780,,0.313000,5666.00,2,0.99,,2014-03
6.84969200,Transit,1561.17,1.360,,0.075000,6509.00,3,1.14,,2014-03
20.05376300,Transit,1561.17,2.090,,0.154000,6509.00,3,1.14,,2014-03
30.09256800,Transit,1561.17,1.690,,0.201000,6509.00,3,1.14,,2014-03
5.53530900,Transit,1125.74,1.360,,0.060000,5787.00,2,0.84,,2014-03
16.72594800,Transit,1125.74,1.240,,0.126000,5787.00,2,0.84,,2014-03
1.89780600,Transit,1312.67,1.030,,0.029000,5977.00,3,0.91,,2014-03
3.28280700,Transit,1312.67,1.100,,0.042000,5977.00,3,0.91,,2014-03
5.02821900,Transit,1312.67,1.310,,0.056000,5977.00,3,0.91,,2014-03
12.12593400,Transit,1283.80,1.450,,0.101000,5826.00,2,0.84,,2014-03
19.98632600,Transit,1283.80,2.650,,0.141000,5826.00,2,0.84,,2014-03
4.92019900,Transit,948.06,1.070,,0.057000,5900.00,2,1.18,,2014-03
2.17518000,Transit,771.13,21.633,352.79130,,6100.00,1,2.46,1.87,2012-11
3.66238000,Transit,248.45,18.719,270.15550,,6600.00,1,1.60,1.43,2012-11
3.06785234,Transit,49.86,11.198,170.99254,0.034400,4143.00,1,0.59,0.58,2013-03
2.70579000,Transit,277.84,18.159,371.86110,,6480.00,1,2.10,1.48,2015-03
8.52348650,Transit,125.00,10.559,220.56500,0.077100,5314.00,1,0.75,0.84,2014-12
4.95400000,Transit,531.61,16.365,133.48860,,6430.00,1,1.80,0.94,2014-03
3.95019000,Transit,212.46,17.710,158.91500,,6170.00,1,1.48,1.67,2014-12
2.00839000,Radial Velocity,180.00,,196.41100,0.033500,6040.00,1,1.35,1.24,2014-12
2.18467000,Transit,138.09,13.787,457.67520,,5830.00,1,1.23,1.46,2014-04
3.42526020,Transit,356.02,13.450,152.55000,0.045300,5540.00,1,1.05,1.06,2014-04
2.07276000,Transit,151.73,12.778,432.24880,,5640.00,1,1.08,1.18,2014-04
2.96264036,Transit,284.05,12.823,293.03926,0.037620,5473.00,1,0.74,0.81,2014-04
5.75251000,Transit,159.39,11.433,772.32690,,6150.00,1,1.64,1.21,2014-04
2.84938000,Transit,368.28,14.908,400.46580,,6900.00,1,1.57,0.77,2014-04
3.58572000,Transit,202.39,16.029,162.09330,,6380.00,1,1.31,1.41,2014-04
0.92554200,Transit,470.00,17.127,473.54700,0.019850,6110.00,1,1.44,1.22,2014-02
1.75541370,Transit,143.00,12.745,404.26300,0.029180,5475.00,1,0.96,1.08,2014-10
9.28971000,Transit,355.69,11.433,514.88460,,6055.00,1,1.31,0.93,2014-10
6.42904000,Transit,180.86,2.750,,0.065400,5413.00,3,0.85,0.90,
14.09189000,Transit,180.86,2.730,,0.110300,5413.00,3,0.85,0.90,
4.01593000,Transit,193.71,1.906,19.06980,,5757.00,2,1.38,2.24,
10.56103000,Transit,193.71,2.420,9.90000,0.096400,5757.00,2,1.38,2.24,
5.06416000,Transit,407.93,2.410,,0.053200,4870.00,2,0.74,0.78,
15.57209800,Transit,106.61,,,,6226.00,5,1.34,1.17,
31.70648000,Transit,106.61,,,,6226.00,5,1.34,1.17,
1114.00000000,Transit,106.61,,,,6226.00,5,1.34,1.17,
2.64977000,Radial Velocity,18.16,,2.47000,0.029000,3722.00,2,0.49,0.50,
13.74000000,Radial Velocity,18.16,,6.26000,0.089000,3722.00,2,0.49,0.50,
41.68550000,Transit,180.39,2.578,22.24810,,5766.00,1,1.08,1.67,
11.18600000,Radial Velocity,1.30,,1.27000,0.048500,3050.00,1,0.14,0.12,2016-08
2557.00000000,Microlensing,2760.00,,80.00000,2.590000,,1,,0.41,
3.61918800,Transit,967.34,18.030,,0.050700,6563.00,1,1.54,1.33,2016-10
3.14270200,Transit,512.41,7.760,,0.044100,6357.00,1,1.17,1.16,2016-10
7337.00000000,Radial Velocity,16.03,,2161.24400,6.600000,3734.00,4,0.69,0.73,
8.40672600,Transit,869.76,10.610,,0.086000,4717.00,1,4.47,1.20,
10.13644800,Transit,526.31,5.200,,0.097400,6172.00,1,1.57,1.20,
16.56808700,Transit,771.09,2.670,,0.120000,5265.00,2,0.79,,2014-03
47.33277300,Transit,771.09,2.470,,0.242000,5265.00,2,0.79,,2014-03
40.80623100,Transit,968.15,3.330,,0.249000,6158.00,2,1.55,,2014-03
140.10126100,Transit,968.15,2.830,,0.566000,6158.00,2,1.55,,2014-03
6.84626200,Transit,1328.21,1.860,,0.069000,5835.00,4,1.10,,2014-03
17.02893700,Transit,1328.21,2.630,,0.127000,5835.00,4,1.10,,2014-03
43.13061700,Transit,1328.21,2.490,,0.236000,5835.00,4,1.10,,2014-03
67.83102400,Transit,1328.21,2.590,,0.319000,5835.00,4,1.10,,2014-03
6.61833000,Transit,1425.27,2.480,,0.071000,5885.00,2,1.03,,2014-03
107.72360100,Transit,1425.27,3.890,,0.457000,5885.00,2,1.03,,2014-03
3.35372800,Transit,267.00,1.980,,0.037000,4258.00,3,0.56,,2014-03
6.87745000,Transit,267.00,2.130,,0.060000,4258.00,3,0.56,,2014-03
28.46451500,Transit,267.00,2.270,,0.154000,4258.00,3,0.56,,2014-03
25.93413800,Transit,873.21,2.550,,0.180000,6081.00,2,1.27,,2014-03
83.44639300,Transit,873.21,3.380,,0.391000,6081.00,2,1.27,,2014-03
5.32671800,Transit,2418.83,2.470,,0.061000,5847.00,2,0.96,,2014-03
8.12789900,Transit,2418.83,1.690,,0.081000,5847.00,2,0.96,,2014-03
14.17232700,Transit,948.06,1.790,,0.115000,5900.00,2,1.18,,2014-03
12.50952900,Transit,843.65,1.390,,0.109000,5949.00,2,1.22,,2014-03
27.01497600,Transit,843.65,2.060,,0.182000,5949.00,2,1.22,,2014-03
16.09236100,Transit,152.77,0.750,,0.112000,4661.00,2,0.67,,2014-03
28.90600900,Transit,152.77,0.700,,0.166000,4661.00,2,0.67,,2014-03
20.09838000,Transit,747.00,1.660,,0.152000,6054.00,2,1.31,,2014-03
62.78469700,Transit,747.00,2.290,,0.326000,6054.00,2,1.31,,2014-03
3.93082100,Transit,833.12,1.190,,0.050000,6045.00,2,1.22,,2014-03
7.63000400,Transit,833.12,1.270,,0.078000,6045.00,2,1.22,,2014-03
5.62902100,Transit,269.39,0.990,,0.066000,6152.00,2,1.57,,2014-03
13.39163500,Transit,269.39,1.120,,0.117000,6152.00,2,1.57,,2014-03
5.26215500,Transit,960.89,1.320,,0.055000,5600.00,2,0.94,,2014-03
12.16270100,Transit,960.89,1.590,,0.097000,5600.00,2,0.94,,2014-03
12.90453200,Transit,470.00,1.320,,0.095000,4710.00,2,0.67,,2014-03
31.20075100,Transit,470.00,1.240,,0.172000,4710.00,2,0.67,,2014-03
22.59705300,Transit,919.44,1.120,,0.148000,5577.00,2,0.88,,2014-03
45.34826900,Transit,919.44,1.130,,0.236000,5577.00,2,0.88,,2014-03
10.02165000,Transit,158.69,11.882,95.34900,,6040.00,1,1.22,1.29,2014-08
,Imaging,19.20,,2383.60000,2500.000000,,1,,0.62,2011-03
3.35205700,Transit,3200.00,16.700,1274.44000,0.047000,6250.00,1,1.15,1.20,2012-12
1.01870680,Transit,1000.00,15.278,355.96960,0.018550,5000.00,1,0.75,0.82,2014-05
,Imaging,10.10,10.468,6992.00000,8.000000,575.00,1,0.09,0.03,2012-10
3.94153000,Transit,164.33,12.778,263.79890,,5750.00,1,0.88,0.88,2006-09
2.61586178,Transit,154.94,11.131,179.89178,0.036800,,1,0.99,0.97,2007-12
18.15700000,Radial Velocity,152.06,,82.63580,0.130000,5399.00,2,1.00,0.98,2014-07
120.80000000,Radial Velocity,152.06,,435.40900,0.475600,5399.00,2,1.00,0.98,2014-07
3.19154000,Transit,214.31,15.805,2316.98070,,6429.00,1,1.54,0.58,2008-04
4.12508000,Transit,274.79,14.011,451.31860,,6397.00,1,1.45,1.10,2008-05
4.18775580,Transit,278.37,12.780,378.20000,0.051500,5430.00,1,1.13,1.04,2008-10
1.91529100,Transit,654.36,13.850,,0.031200,5599.00,1,1.56,1.10,2015-07
3.31284600,Transit,496.00,10.862,167.17858,0.044910,5880.00,1,1.10,1.10,2015-07
12.58242000,Transit,279.00,2.056,,,,2,1.47,0.97,2015-08
33.67270000,Transit,279.00,2.764,,,,2,1.47,0.97,2015-08
28.45485100,Transit,462.00,6.140,,,,3,1.57,1.35,2015-08
15.41313500,Transit,462.00,2.620,,,,3,1.57,1.35,2015-08
12.64750000,Transit,78.06,1.580,,0.101400,5213.00,1,0.84,0.87,
5.06963000,Transit,520.43,2.490,21.30000,0.059830,5887.00,1,1.67,1.11,
8.05428000,Transit,169.47,1.580,,0.070800,4746.00,1,0.68,0.73,
7.06599000,Transit,181.63,2.320,,0.059100,4127.00,1,0.49,0.55,
13.97896000,Transit,234.47,2.890,,0.111200,5622.00,1,0.93,0.94,
6.98541000,Transit,153.86,2.150,,0.055900,4006.00,1,0.43,0.48,
5.57721200,Transit,66.56,1.080,,0.040000,3360.47,4,0.33,0.27,
15.18903400,Transit,66.56,1.160,,0.078000,3360.47,4,0.33,0.27,
7.76017800,Transit,66.56,1.010,,0.050000,3360.47,4,0.33,0.27,
24.15886800,Transit,66.56,1.290,,0.106000,3360.47,4,0.33,0.27,
7.49543000,Transit,271.27,2.450,,0.076190,5922.00,1,1.06,1.05,
19.56660000,Transit,381.85,2.310,,0.140200,6060.00,1,0.98,0.96,
7.81420000,Transit,570.86,2.670,,0.081000,5995.00,2,1.56,1.16,
18.31100000,Transit,570.86,2.770,,0.142900,5995.00,2,1.56,1.16,
8.19979600,Transit,142.31,2.300,603.87700,,4970.00,1,0.76,0.80,
10.99573000,Transit,257.90,3.690,,0.098700,5926.00,1,1.28,1.06,
19.09180000,Transit,201.96,2.010,,0.135000,5441.00,3,0.87,0.90,
5.60500000,Transit,201.96,1.470,,0.059600,5441.00,3,0.87,0.90,
6.10232500,Transit,254.14,1.970,,0.059000,4674.13,1,0.63,0.75,
11.47609400,Transit,975.46,2.010,,0.107000,6067.00,2,1.46,,2014-03
25.26288700,Transit,975.46,1.770,,0.180000,6067.00,2,1.46,,2014-03
10.43547805,Transit,418.00,1.230,,,5555.00,3,0.87,0.90,2014-03
7.41086267,Transit,418.00,0.950,,,5555.00,3,0.87,0.90,2014-03
2.97135300,Transit,912.85,1.430,,0.038000,5297.00,3,0.93,,2014-03
6.05734200,Transit,912.85,1.790,,0.061000,5297.00,3,0.93,,2014-03
10.93730400,Transit,912.85,2.250,,0.091000,5297.00,3,0.93,,2014-03
2.93653200,Transit,728.85,1.500,,0.037000,5626.00,2,0.81,,2014-03
8.01492700,Transit,728.85,1.980,,0.073000,5626.00,2,0.81,,2014-03
11.63478800,Transit,1385.51,1.540,,0.101000,6023.00,2,1.01,,2014-03
33.19786100,Transit,1385.51,1.840,,0.204000,6023.00,2,1.01,,2014-03
10.30068200,Transit,2155.20,2.340,,0.098000,6165.00,3,1.38,,2014-03
16.08813400,Transit,2155.20,3.380,,0.132000,6165.00,3,1.38,,2014-03
35.67606200,Transit,2155.20,3.330,,0.224000,6165.00,3,1.38,,2014-03
14.12841000,Transit,1181.73,2.870,,0.119000,6105.00,3,1.05,,2014-03
31.88400000,Transit,1181.73,2.900,16.60000,,6105.00,3,1.05,,2014-02
48.64800000,Transit,1181.73,2.800,16.30000,,6105.00,3,1.05,,2014-02
17.32400000,Transit,1004.88,2.920,87.30000,,5946.00,2,1.65,,2014-02
10.04368600,Transit,1493.94,2.730,,0.097000,6326.00,2,1.13,,2014-03
15.16316100,Transit,1493.94,3.040,,0.127000,6326.00,2,1.13,,2014-03
12.31043000,Transit,904.74,1.390,,0.096000,5178.00,2,0.77,,2014-03
25.19345800,Transit,904.74,1.580,,0.155000,5178.00,2,0.77,,2014-03
6.79163600,Transit,819.95,1.030,,0.068000,5774.00,2,1.05,,2014-03
11.83754900,Transit,819.95,0.890,,0.098000,5774.00,2,1.05,,2014-03
3.17331500,Transit,611.32,0.810,,0.036000,4498.00,2,0.59,,2014-03
13.29700400,Transit,611.32,0.860,,0.093000,4498.00,2,0.59,,2014-03
3.24410700,Transit,835.65,1.510,,0.041000,5376.00,2,0.79,,2014-03
14.51143000,Transit,835.65,1.460,,0.110000,5376.00,2,0.79,,2014-03
6.73808800,Transit,440.79,0.820,,0.065000,5166.00,2,0.78,,2014-03
13.06002200,Transit,440.79,0.790,,0.101000,5166.00,2,0.78,,2014-03
7.41675500,Transit,891.53,3.200,,0.082000,4940.00,2,3.57,,2014-03
20.48543500,Transit,891.53,3.540,,0.161000,4940.00,2,3.57,,2014-03
5.34185300,Transit,695.06,1.000,,0.059000,5938.00,2,1.13,,2014-03
10.42311800,Transit,695.06,1.100,,0.093000,5938.00,2,1.13,,2014-03
9.18241700,Transit,904.28,1.290,,0.091000,6189.00,2,1.38,,2014-03
14.61361200,Transit,904.28,1.330,,0.124000,6189.00,2,1.38,,2014-03
7.51464000,Transit,462.00,0.837,,,,3,1.57,1.35,2015-08
49.35680000,Transit,484.62,2.067,,,5883.00,3,1.53,,2015-08
3.58524670,Transit,480.00,13.249,184.97706,0.046040,5808.00,1,1.01,1.01,2015-06
384.84300000,Transit,560.62,1.630,,1.046000,5757.00,1,1.11,1.04,2015-07
2.79083000,Transit,323.50,16.926,734.18730,,6566.00,1,1.47,1.42,2015-06
10.67607169,Transit,802.00,1.640,,,6184.00,1,1.36,1.28,
4.48487493,Transit,1156.00,1.290,,,5902.00,1,1.07,1.05,
2.46050993,Transit,541.00,1.180,,,4796.00,1,0.72,0.77,
5.86601526,Transit,1270.00,1.470,,,5806.00,1,1.03,1.03,
23.91090110,Transit,1552.00,2.220,,,6031.00,1,1.13,1.09,
4.13592271,Transit,1328.00,1.560,,,6097.00,1,1.19,1.14,
8.05333618,Transit,680.00,1.110,,,6291.00,1,2.04,1.47,
4.45343281,Transit,681.00,0.860,,,6356.00,1,1.32,1.21,
9.70571600,Transit,1142.00,1.310,,,5972.00,1,1.09,1.06,
10.92954610,Transit,1182.00,1.370,,,5557.00,1,0.90,0.93,
2.31942009,Transit,866.00,0.940,,,5530.00,1,0.96,0.97,
8.07392849,Transit,215.00,1.460,,,3578.00,1,0.43,0.46,
39.85948400,Transit,685.00,1.260,,,5698.00,1,0.96,0.98,
39.44198390,Transit,751.00,1.310,,,5802.00,1,1.00,1.00,
1.67383300,Transit,190.04,3.590,,0.029600,6168.00,1,1.22,1.23,
14.67728600,Transit,189.33,2.000,,,4819.00,1,0.73,0.80,
9.91561500,Transit,189.17,1.300,,,4695.00,1,0.71,0.77,
21.16986100,Transit,187.19,1.980,,0.131000,4148.21,1,0.57,0.66,
1.97423800,Transit,190.21,1.960,,0.023000,3546.46,1,0.49,0.43,
,Microlensing,2220.00,,982.09470,4.400000,,1,,0.62,
3.76500070,Transit,237.06,23.203,1398.45200,0.081500,6720.00,1,1.93,1.47,
11613.00000000,Radial Velocity,55.68,,2415.50800,9.890000,5607.00,2,1.02,1.05,
,Transit,106.61,,,,6226.00,5,1.34,1.17,
1084.00000000,Transit,106.61,,,,6226.00,5,1.34,1.17,
4.08700000,Radial Velocity,851.36,,146.20180,,6165.00,1,,1.14,
,Microlensing,600.00,,1080.62200,1.600000,,1,,0.30,
6.68796000,Transit,401.36,2.150,,0.061700,4613.00,1,0.64,0.70,
3.47114900,Transit,183.48,4.510,,,3840.60,2,0.54,0.57,
5.65688000,Transit,483.19,2.720,,0.065100,5912.00,1,1.58,1.15,
1.72926840,Transit,502.34,6.710,,0.022400,4103.00,1,0.45,0.50,
19.15410000,Transit,454.93,2.050,,0.138210,6256.00,1,1.29,0.96,
31.63720000,Transit,353.38,1.890,,0.177900,5054.00,1,0.76,0.75,
33.00600000,Transit,1004.88,3.360,64.20000,,5946.00,2,1.65,,2014-02
30.16054600,Transit,448.65,4.070,,0.207000,4991.00,2,2.94,,2014-03
51.07877500,Transit,448.65,3.590,,0.294000,4991.00,2,2.94,,2014-03
12.30968100,Transit,1069.20,3.620,,0.112000,6363.00,3,1.75,,2014-03
35.73600000,Transit,1069.20,4.300,49.40000,,6363.00,3,1.75,,2014-02
54.41400000,Transit,1069.20,3.100,37.50000,,6363.00,3,1.75,,2014-02
2.13954200,Transit,798.21,1.450,,0.032000,5744.00,2,0.89,,2014-03
4.80709100,Transit,798.21,2.010,,0.056000,5744.00,2,0.89,,2014-03
14.64600800,Transit,1835.00,2.820,,0.117000,5723.00,2,0.90,,2014-03
36.33737300,Transit,1835.00,5.310,,0.215000,5723.00,2,0.90,,2014-03
9.22052400,Transit,1390.97,1.010,,0.082000,5602.00,4,0.90,,2014-03
13.63872300,Transit,1390.97,1.200,,0.106000,5602.00,4,0.90,,2014-03
24.80600000,Transit,1390.97,2.460,61.00000,,5602.00,4,0.90,,2014-02
44.34700000,Transit,1390.97,3.100,56.20000,,5602.00,4,0.90,,2014-02
11.00815100,Transit,474.33,2.130,,0.082000,4351.00,2,0.57,,2014-03
92.74371100,Transit,474.33,1.820,,0.341000,4351.00,2,0.57,,2014-03
12.69914900,Transit,1062.79,2.240,,0.104000,5615.00,2,0.81,,2014-03
37.51445600,Transit,1062.79,2.610,,0.213000,5615.00,2,0.81,,2014-03
8.00501300,Transit,1091.69,1.600,,0.083000,6402.00,2,1.13,,2014-03
12.13068600,Transit,1091.69,1.660,,0.110000,6402.00,2,1.13,,2014-03
7.05434600,Transit,426.34,1.030,,0.061000,4262.00,2,0.56,,2014-03
34.98926200,Transit,426.34,1.320,,0.177000,4262.00,2,0.56,,2014-03
42.99400000,Transit,225.19,3.500,75.50000,,5384.00,2,1.17,,2014-02
88.50500000,Transit,225.19,5.300,17.90000,,5384.00,2,1.17,,2014-02
22.25094900,Transit,969.00,2.460,,0.144000,5307.00,2,0.77,,2014-03
135.49852700,Transit,969.00,6.180,,0.480000,5307.00,2,0.77,,2014-03
4.08142300,Transit,178.27,0.930,,0.044000,4493.00,3,0.61,,2014-03
11.41941200,Transit,178.27,1.010,,0.087000,4493.00,3,0.61,,2014-03
14.42528100,Transit,1362.18,0.960,,0.103000,5502.00,3,0.68,,2014-03
